name,phone,cpf,email,tags
Nicolas Lopes,+5542926430079,87645839619,,"braces, whitening, ortho"
Rafaela Martins,+5585945230445,90928513106,lead2817@example.com,"ortho, cleaning"
Bruno Santos,+5593922083309,06124877414,lead2818@example.com,
Helena Carvalho,+5511996779364,76045262760,lead2819@example.com,braces
Ana Araújo,+5573975788705,23280947324,lead2820@example.com,"vip, urgent, returning"
Ana Rodrigues,+5528913953976,25553996589,lead2821@example.com,ortho
Pedro Martins,+5595918231037,75094631063,lead2822@example.com,
Julia Barbosa,+5532976848628,92086553005,lead2823@example.com,"whitening, cleaning, returning"
Bruno Barbosa,+5579910254158,59166060010,lead2824@example.com,"urgent, braces"
Diana Gomes,+5582992223548,08473538188,lead2825@example.com,"checkup, vip"
Diana Ribeiro,+5516970628429,,,"ortho, cleaning, whitening"
Yasmin Santos,+5579951964583,62001494297,lead2827@example.com,"vip, ortho"
Maria Nascimento,+5574964952252,66723926536,,"ortho, cleaning, braces"
Maria Nascimento,+5582999609684,,lead2829@example.com,
Bruno Moreira,+5537979121588,96987280150,lead2830@example.com,"returning, whitening"
Igor Araújo,+5521920494070,00955643066,lead2831@example.com,"cleaning, braces, whitening"
Yasmin Araújo,+5575944288836,,,"whitening, implant, vip"
Helena Almeida,+5541927460259,29755351205,lead2833@example.com,"braces, cleaning, ortho"
Helena Souza,+5542958386679,66065602507,lead2834@example.com,"urgent, checkup"
Pedro Ferreira,+5577922581621,65092367296,lead2835@example.com,"whitening, new-patient, cleaning"
Gabriel Pereira,+5538922569494,09727608302,lead2836@example.com,
Carlos Ribeiro,+5528938767335,52294837762,lead2837@example.com,vip
Lucas Martins,+5581995775127,36010362660,lead2838@example.com,"returning, vip"
Ana Oliveira,+5533936553020,92130245170,lead2839@example.com,implant
Samuel Santos,+5534948276209,70417698364,lead2840@example.com,
Julia Pereira,+5547943082947,73250951552,lead2841@example.com,braces
Eduardo Ribeiro,+5546948733390,82341753191,lead2842@example.com,"braces, ortho, checkup"
Diana Nascimento,+5553965514416,19918705906,lead2843@example.com,whitening
Eduardo Ribeiro,+5516924738493,57278880939,lead2844@example.com,"braces, returning"
Julia Rodrigues,+5555973100262,88946719176,lead2845@example.com,"checkup, implant"
Vitor Oliveira,+5562927672136,95722830143,lead2846@example.com,"vip, braces"
Eduardo Souza,+5519911210541,,lead2847@example.com,
Julia Rodrigues,+5512911029044,65144567312,lead2848@example.com,"returning, checkup"
Bruno Silva,+5512933077758,52843412285,lead2849@example.com,ortho
Lucas Lopes,+5511917144072,60380675668,,"new-patient, cleaning"
Nicolas Almeida,+5515971010509,54118056607,lead2851@example.com,
Maria Lopes,+5566923988904,19365000947,lead2852@example.com,"urgent, whitening"
Diana Souza,+5577978087429,,lead2853@example.com,"vip, cleaning"
Gabriel Almeida,+5567978519301,08151876700,lead2854@example.com,"checkup, cleaning, ortho"
Eduardo Lopes,+5515923377398,55896181779,lead2855@example.com,"cleaning, returning, new-patient"
Bruno Souza,+5589940832262,47892722220,,vip
Diana Rodrigues,+5543972248487,31508260710,lead2857@example.com,"checkup, new-patient"
Ana Barbosa,+5594941718130,58850645635,lead2858@example.com,
Helena Moreira,+5587919261004,,lead2859@example.com,"whitening, new-patient"
Lucas Carvalho,+5517934795878,58786951203,lead2860@example.com,returning
Vitor Silva,+5593977490807,,lead2861@example.com,"vip, whitening"
Lucas Rocha,+5564990896082,,,whitening
Ana Almeida,+5598976827173,80124008046,,"checkup, returning"
Carlos Souza,+5592954043454,24959983132,lead2864@example.com,"urgent, braces"
Gabriel Costa,+5565974666898,31180356411,,"checkup, ortho"
Ana Martins,+5524961326667,,lead2866@example.com,"ortho, checkup, new-patient"
Nicolas Silva,+5543973611728,99253533609,,
Pedro Barbosa,+5555945186008,58533299109,lead2868@example.com,"returning, cleaning"
Diana Nascimento,+5593973647239,60335105009,lead2869@example.com,
Vitor Almeida,+5549979319735,77219813520,lead2870@example.com,"vip, braces"
Olivia Silva,+5555944549861,52549806727,,cleaning
Diana Araújo,+5579973396964,75421643093,lead2872@example.com,"braces, vip, implant"
Pedro Oliveira,+5553917742590,42408480671,,
Bruno Santos,+5561981930668,77144168584,lead2874@example.com,"cleaning, ortho"
Helena Ferreira,+5583959222705,58489231672,lead2875@example.com,vip
Lucas Lopes,+5549978696362,02879509645,,
Lucas Nascimento,+5546994741139,75770371331,lead2877@example.com,vip
Samuel Rocha,+5522971859808,97144559109,lead2878@example.com,"returning, urgent, braces"
Carlos Araújo,+5564932698345,,lead2879@example.com,
Olivia Ribeiro,+5598934327262,75580860609,lead2880@example.com,"cleaning, ortho"
Vitor Moreira,+5583936511109,,lead2881@example.com,
Nicolas Almeida,+5542950598368,,,
Diana Gomes,+5565959284327,39631451020,,braces
Helena Barbosa,+5599970336015,,lead2884@example.com,"whitening, returning, ortho"
Vitor Oliveira,+5542923090396,50643148760,lead2885@example.com,"checkup, returning"
Samuel Silva,+5516918788455,27315898255,lead2886@example.com,"new-patient, braces, cleaning"
Yasmin Rocha,+5553960108322,04792957516,lead2887@example.com,
Rafaela Araújo,+5527935109041,59824473742,,
Nicolas Almeida,+5543994432618,,lead2889@example.com,"cleaning, whitening, ortho"
Helena Araújo,+5512934914832,22450528709,lead2890@example.com,
Carlos Moreira,+5588910698460,,lead2891@example.com,"checkup, cleaning"
Fernanda Gomes,+5577944670506,60568425251,lead2892@example.com,"implant, urgent, whitening"
Julia Carvalho,+5515929257505,77802784921,lead2893@example.com,
Bruno Lopes,+5584911113968,01023719380,lead2894@example.com,whitening
Ana Carvalho,+5581936035388,,,
Ana Martins,+5597972329967,84248188309,lead2896@example.com,"checkup, urgent"
Vitor Martins,+5512965778604,05671545480,,
Julia Moreira,+5575931654928,,lead2898@example.com,braces
Nicolas Araújo,+5553911826706,18818760203,lead2899@example.com,
Diana Costa,+5565995648017,21540328937,lead2900@example.com,
Lucas Lopes,+5566921102742,,lead2901@example.com,"checkup, cleaning"
Gabriel Nascimento,+5528920565178,93038024112,lead2902@example.com,"checkup, whitening"
Maria Silva,+5596966091286,28621988119,,"whitening, braces, cleaning"
Maria Souza,+5573951429584,41648382800,lead2904@example.com,
Eduardo Lopes,+5561965098626,35503548272,,
Yasmin Barbosa,+5522987905678,48246358456,lead2906@example.com,"braces, returning"
Fernanda Santos,+5518971909066,87193023632,lead2907@example.com,"cleaning, ortho, new-patient"
Vitor Souza,+5596973634956,15929484562,lead2908@example.com,
Vitor Gomes,+5564961325174,77563969284,lead2909@example.com,"implant, cleaning"
Olivia Souza,+5565974661872,41137244585,lead2910@example.com,"returning, whitening"
Vitor Ferreira,+5569920089398,71150364203,lead2911@example.com,"whitening, braces, checkup"
Helena Santos,+5567960328345,61038930707,lead2912@example.com,"implant, braces"
Rafaela Souza,+5577962957746,,lead2913@example.com,"checkup, new-patient"
Ana Lima,+5528986201016,,lead2914@example.com,
Nicolas Oliveira,+5549964418704,99651807768,lead2915@example.com,"braces, checkup"
Yasmin Martins,+5528942389821,26717732504,lead2916@example.com,braces
Fernanda Costa,+5546982255226,80701320869,lead2917@example.com,"braces, cleaning, urgent"
Rafaela Souza,+5567999957409,87414683419,,"checkup, braces"
Diana Moreira,+5589968450030,75845017297,lead2919@example.com,"vip, implant, checkup"
Vitor Oliveira,+5579940486432,,lead2920@example.com,
Samuel Barbosa,+5543972593624,61974454410,lead2921@example.com,whitening
Gabriel Lopes,+5543971067760,26096182127,lead2922@example.com,"braces, new-patient"
Julia Pereira,+5564930447703,66594771442,lead2923@example.com,
Yasmin Santos,+5569934719148,54199343105,lead2924@example.com,"new-patient, whitening, braces"
Maria Martins,+5588992668857,18925800713,lead2925@example.com,"ortho, returning, cleaning"
Helena Ferreira,+5532979352886,93764242809,lead2926@example.com,new-patient
Rafaela Lima,+5588990747007,62918332046,lead2927@example.com,
Helena Silva,+5562930201935,11570825483,lead2928@example.com,
Bruno Moreira,+5599996419282,39403172177,lead2929@example.com,"checkup, new-patient"
Vitor Almeida,+5589964418819,06204698206,,
Lucas Lopes,+5588986483992,91069974579,lead2931@example.com,checkup
Diana Gomes,+5511912373671,97341909978,lead2932@example.com,"urgent, cleaning, braces"
Eduardo Lopes,+5598984581397,46881105533,,returning
Helena Ferreira,+5595915123186,14410569392,lead2934@example.com,"ortho, checkup, braces"
Eduardo Lima,+5551947201818,23252930331,,braces
Lucas Santos,+5586997830657,29439192844,lead2936@example.com,
Julia Rocha,+5524964537290,76053934666,lead2937@example.com,"urgent, whitening, vip"
Fernanda Silva,+5512976779306,83879051780,,whitening
Pedro Rodrigues,+5519962519053,74945392552,lead2939@example.com,
Lucas Rodrigues,+5511927063880,19681311167,,"returning, checkup"
Samuel Costa,+5546951449262,,,"whitening, returning, cleaning"
Samuel Ribeiro,+5592951594351,,lead2942@example.com,
Yasmin Rocha,+5531958769355,88996628190,,"vip, ortho, returning"
Carlos Pereira,+5569986983340,,lead2944@example.com,"cleaning, returning, checkup"
Carlos Ribeiro,+5532974521946,69284223270,,"implant, whitening, vip"
Helena Almeida,+5533964236732,96183695017,lead2946@example.com,"cleaning, returning"
Ana Oliveira,+5575946823788,36612732563,,
Ana Lopes,+5555986388885,36899815907,lead2948@example.com,
Fernanda Rocha,+5554965426424,04241653685,lead2949@example.com,vip
Eduardo Santos,+5545987360283,,lead2950@example.com,cleaning
Pedro Araújo,+5547920195107,89085980496,lead2951@example.com,
Ana Carvalho,+5599958334558,,,whitening
Julia Nascimento,+5583975294725,26221822017,lead2953@example.com,"new-patient, vip, cleaning"
Ana Silva,+5514988835490,56663172450,lead2954@example.com,"braces, whitening"
Bruno Lopes,+5567951720581,,lead2955@example.com,
Ana Carvalho,+5577972708766,65856031253,lead2956@example.com,vip
Carlos Oliveira,+5524947169235,,lead2957@example.com,
Helena Lima,+5592916267087,62872479759,lead2958@example.com,"whitening, returning, implant"
Ana Rodrigues,+5521934490392,19587067100,lead2959@example.com,"urgent, implant"
Olivia Santos,+5518918705924,,lead2960@example.com,"whitening, new-patient"
Tatiana Santos,+5532962931494,64339126055,lead2961@example.com,"implant, braces, new-patient"
Yasmin Lopes,+5579955472004,58282747750,lead2962@example.com,vip
Eduardo Oliveira,+5522988821546,,lead2963@example.com,"urgent, vip"
Yasmin Costa,+5583956251183,85994322903,lead2964@example.com,"urgent, new-patient, vip"
Olivia Ferreira,+5551973166871,01959951475,lead2965@example.com,cleaning
Igor Costa,+5597947040436,82395492175,,
Nicolas Oliveira,+5596914299830,,lead2967@example.com,"braces, urgent, vip"
Yasmin Gomes,+5584921624358,14185106378,lead2968@example.com,"vip, braces, whitening"
Ana Lima,+5542981261872,,lead2969@example.com,whitening
Fernanda Souza,+5584947017810,75389890051,lead2970@example.com,"whitening, new-patient, vip"
Julia Nascimento,+5545925547831,32543536760,lead2971@example.com,whitening
Pedro Martins,+5514961340758,,lead2972@example.com,
Gabriel Moreira,+5528967172844,14466042098,lead2973@example.com,
Tatiana Ribeiro,+5514963107353,,lead2974@example.com,
Pedro Oliveira,+5524941604762,88354179966,lead2975@example.com,"new-patient, ortho, checkup"
Gabriel Moreira,+5521999496500,08474417767,lead2976@example.com,"returning, braces, checkup"
Olivia Lima,+5538939468391,,lead2977@example.com,vip
Vitor Carvalho,+5588986975402,63101505615,lead2978@example.com,"whitening, implant, cleaning"
Ana Martins,+5588935214827,68175831790,lead2979@example.com,
Pedro Rocha,+5538959391862,,lead2980@example.com,"cleaning, braces, new-patient"
Olivia Pereira,+5573924516213,,lead2981@example.com,"braces, returning, urgent"
Julia Nascimento,+5571963229509,14955286186,,
Pedro Nascimento,+5573926514784,21956484493,,
Vitor Costa,+5567998376254,21959920006,lead2984@example.com,implant
Tatiana Silva,+5511934361764,19009678636,lead2985@example.com,
Pedro Almeida,+5591959185869,80677408447,,"urgent, vip"
Pedro Souza,+5532960105257,27511079903,lead2987@example.com,"new-patient, whitening"
Lucas Ferreira,+5589923298529,,lead2988@example.com,"returning, ortho"
Olivia Almeida,+5541936341394,10380442868,,"cleaning, checkup, urgent"
Eduardo Lopes,+5538979445149,78967817860,lead2990@example.com,implant
Helena Nascimento,+5588958352390,,lead2991@example.com,implant
Fernanda Santos,+5533953942308,71479654930,lead2992@example.com,implant
Pedro Almeida,+5533942080609,39241655216,lead2993@example.com,
Pedro Rodrigues,+5537998831033,,lead2994@example.com,"vip, returning"
Olivia Ferreira,+5582927150171,07872319241,lead2995@example.com,"vip, ortho, new-patient"
Vitor Nascimento,+5565987163137,55480679406,,"cleaning, checkup"
Eduardo Nascimento,+5573965971822,06866792886,,checkup
Vitor Rocha,+5597994384191,17524636849,lead2998@example.com,
Julia Ribeiro,+5579963690523,59028945300,lead2999@example.com,"returning, urgent, new-patient"
Diana Lima,+5543926476721,,lead3000@example.com,urgent
Yasmin Ferreira,+5594944242595,,lead3001@example.com,whitening
Maria Nascimento,+5565961871548,80683512641,lead3002@example.com,
Eduardo Gomes,+5584956123298,,,"urgent, braces, returning"
Bruno Silva,+5543961363263,35447621291,,"cleaning, new-patient, ortho"
Ana Lima,+5541968570400,,,"ortho, new-patient, whitening"
Diana Costa,+5581962178210,,lead3006@example.com,"checkup, ortho"
Samuel Moreira,+5532931610499,,lead3007@example.com,whitening
Helena Ferreira,+5551941233249,,lead3008@example.com,
Bruno Lopes,+5596959888483,76665487105,lead3009@example.com,"vip, urgent, whitening"
Vitor Santos,+5515999452283,,lead3010@example.com,urgent
Igor Ferreira,+5511920100658,19997162307,lead3011@example.com,"new-patient, ortho"
Lucas Rodrigues,+5521912554204,12508498297,,"whitening, ortho"
Carlos Martins,+5583940981395,79740178723,lead3013@example.com,
Rafaela Araújo,+5566938578618,78156738640,lead3014@example.com,implant
Rafaela Martins,+5596997571367,,lead3015@example.com,
Eduardo Ferreira,+5592982785456,,lead3016@example.com,implant
Bruno Souza,+5535941809671,11753369045,,new-patient
Pedro Moreira,+5561960472231,01067833781,lead3018@example.com,urgent
Maria Nascimento,+5537949453017,93087673633,lead3019@example.com,whitening
Julia Lima,+5537920800061,88995796952,lead3020@example.com,
Gabriel Nascimento,+5513948670346,23345275996,lead3021@example.com,ortho
Rafaela Barbosa,+5599964630032,50901283088,lead3022@example.com,"returning, ortho, whitening"
Rafaela Silva,+5589933701580,76644959970,,"implant, urgent"
Nicolas Araújo,+5534967574099,13291639154,,
Olivia Lopes,+5518998023791,,lead3025@example.com,
Vitor Moreira,+5573917594664,94337137378,lead3026@example.com,implant
Yasmin Souza,+5519940806758,,lead3027@example.com,"implant, braces, ortho"
Bruno Ribeiro,+5569924140223,45749161501,lead3028@example.com,implant
Bruno Lima,+5519975587788,26778045736,,
Olivia Rocha,+5577936780420,66386435508,lead3030@example.com,new-patient
Diana Nascimento,+5547933016770,99116899482,lead3031@example.com,
Maria Nascimento,+5592971387835,31699121869,,"checkup, returning, braces"
Bruno Carvalho,+5537926958727,14283244538,lead3033@example.com,vip
Ana Nascimento,+5582916984339,,lead3034@example.com,urgent
Tatiana Oliveira,+5573914403980,34560653453,lead3035@example.com,
Igor Oliveira,+5532918392515,56115673208,lead3036@example.com,returning
Vitor Moreira,+5597991714959,08050249999,lead3037@example.com,"urgent, braces, vip"
Julia Rocha,+5544983882360,50331925664,lead3038@example.com,"urgent, ortho, cleaning"
Fernanda Oliveira,+5551937825922,97818341293,lead3039@example.com,"cleaning, urgent, returning"
Rafaela Oliveira,+5516954426045,64132683281,lead3040@example.com,returning
Olivia Oliveira,+5569935439405,14353079174,,
Tatiana Barbosa,+5563960697086,71962470784,,urgent
Carlos Lopes,+5577938639196,98190397621,,whitening
Nicolas Rodrigues,+5544949916322,57938157678,lead3044@example.com,"whitening, cleaning"
Bruno Araújo,+5568962782219,,lead3045@example.com,new-patient
Maria Lopes,+5579944730691,66249719407,lead3046@example.com,
Pedro Pereira,+5524943401955,82435979800,,cleaning
Bruno Rocha,+5597978824983,77798806210,lead3048@example.com,"cleaning, whitening, new-patient"
Bruno Oliveira,+5585920086550,53352461112,lead3049@example.com,"whitening, checkup"
Eduardo Martins,+5534957042799,,,"checkup, cleaning, whitening"
Julia Rocha,+5562930197406,11011392771,lead3051@example.com,"whitening, new-patient, ortho"
Rafaela Ferreira,+5511971493878,,lead3052@example.com,"implant, vip"
Olivia Lopes,+5594963412026,05778240821,lead3053@example.com,new-patient
Pedro Araújo,+5555938194269,60282603557,lead3054@example.com,"checkup, returning"
Julia Gomes,+5513934051886,18091691785,lead3055@example.com,"ortho, whitening"
Helena Costa,+5533912454379,62324478919,lead3056@example.com,"braces, new-patient"
Samuel Barbosa,+5518932821330,24071917652,lead3057@example.com,
Diana Pereira,+5577944145880,35513762552,,
Helena Pereira,+5531960942624,,lead3059@example.com,"whitening, ortho, urgent"
